age,height_cm,weight_kg,overall,weak_foot,skill_moves,shooting,passing,dribbling,defending,physic,player_positions
22,179,70,54,2,2,27,35,48,52,55,ZAGUEIRO
21,187,82,54,3,1,0,0,0,0,0,GOLEIRO
21,193,80,54,3,2,24,28,34,55,55,ZAGUEIRO
22,179,69,54,3,2,49,52,53,27,49,VOLANTE
20,177,75,54,3,3,40,52,54,48,54,MEIA
24,188,75,54,2,2,27,33,50,59,57,ZAGUEIRO
22,184,60,54,2,1,0,0,0,0,0,GOLEIRO
24,175,71,54,3,2,25,40,46,52,62,ZAGUEIRO
22,182,72,54,2,2,26,39,49,55,54,ZAGUEIRO
23,178,70,54,3,2,31,45,56,50,53,MEIA
23,184,70,54,3,2,27,39,53,51,59,ZAGUEIRO
24,181,72,54,3,2,48,53,52,53,56,MEIA
23,199,78,54,2,1,0,0,0,0,0,GOLEIRO
23,173,69,54,3,2,43,51,54,53,41,ZAGUEIRO
24,183,82,54,2,2,22,34,38,54,56,ZAGUEIRO
21,170,70,54,3,2,53,44,59,22,36,MEIA
23,178,78,54,3,2,52,38,51,19,55,ATACANTE
22,180,64,54,2,2,55,40,50,25,41,ATACANTE
25,170,62,54,2,2,50,52,55,38,45,MEIA
23,188,78,54,3,2,24,30,37,55,58,ZAGUEIRO
24,188,79,54,3,2,58,34,51,19,56,ATACANTE
22,188,72,54,2,2,51,38,50,34,57,ATACANTE
26,187,83,54,3,2,54,34,45,28,64,ATACANTE
23,182,75,54,2,2,26,49,56,51,57,ZAGUEIRO
26,168,69,54,3,2,45,51,55,41,58,MEIA
26,172,69,54,2,2,27,36,54,56,50,ZAGUEIRO
26,185,82,54,3,2,23,30,32,54,61,ZAGUEIRO
27,180,81,54,3,2,25,39,50,52,60,ZAGUEIRO
25,179,69,54,2,2,27,38,49,51,60,ZAGUEIRO
28,170,64,54,3,3,55,55,62,31,40,MEIA
31,180,80,54,2,2,39,57,53,52,62,MEIA
31,183,81,54,2,2,56,36,46,25,56,ATACANTE
17,185,78,53,3,2,32,42,52,47,63,ZAGUEIRO
18,189,70,53,2,1,0,0,0,0,0,GOLEIRO
18,180,70,53,3,2,38,55,53,40,46,MEIA
18,185,80,53,3,1,0,0,0,0,0,GOLEIRO
17,162,60,53,3,2,49,44,58,25,27,MEIA
18,192,84,53,3,2,25,37,33,51,64,ZAGUEIRO
18,175,73,53,2,2,34,35,43,52,56,ZAGUEIRO
18,173,72,53,3,2,37,52,55,42,52,MEIA
17,172,62,53,3,3,42,46,63,27,39,MEIA
19,178,65,53,3,2,39,51,50,47,55,MEIA
17,171,64,53,2,2,41,52,52,42,48,MEIA
17,186,78,53,3,1,0,0,0,0,0,GOLEIRO
18,180,66,53,2,2,52,39,52,18,49,ATACANTE
18,193,93,53,2,1,0,0,0,0,0,GOLEIRO
19,180,73,53,3,2,53,38,49,20,49,ATACANTE
17,193,81,53,3,2,24,31,39,52,63,ZAGUEIRO
18,185,65,53,2,2,51,37,52,16,50,ATACANTE
17,194,82,53,3,1,0,0,0,0,0,GOLEIRO
18,186,78,53,3,2,35,45,51,50,64,VOLANTE
18,182,74,53,3,2,23,28,35,51,63,ZAGUEIRO
18,175,70,53,3,2,47,44,54,20,48,MEIA
18,181,76,53,3,2,24,41,48,50,55,ZAGUEIRO
18,168,59,53,2,2,55,44,58,18,35,ATACANTE
17,180,78,53,2,2,38,42,48,51,55,ZAGUEIRO
17,178,74,53,3,2,23,30,41,49,64,ZAGUEIRO
20,175,72,53,3,2,49,48,56,32,40,MEIA
18,174,73,53,3,2,44,53,59,37,48,MEIA
18,197,80,53,1,1,0,0,0,0,0,GOLEIRO
18,185,76,53,3,2,26,31,31,53,59,ZAGUEIRO
20,170,54,53,3,2,43,46,61,24,38,VOLANTE
18,179,76,53,2,1,0,0,0,0,0,GOLEIRO
16,193,86,53,4,2,26,38,42,50,57,ZAGUEIRO
17,169,70,53,3,2,28,38,47,51,54,ZAGUEIRO
17,183,70,53,2,2,53,41,49,19,47,ATACANTE
18,177,71,53,3,2,55,41,47,19,50,ATACANTE
19,177,71,53,2,2,45,48,58,29,52,MEIA
20,185,78,53,3,2,24,31,30,54,59,ZAGUEIRO
20,183,75,53,3,2,22,36,41,51,57,ZAGUEIRO
19,185,75,53,3,2,44,51,51,44,61,MEIA
20,184,69,53,3,2,44,54,61,39,47,MEIA
20,178,72,53,2,3,49,44,56,25,53,MEIA
19,185,75,53,3,2,40,50,50,45,61,MEIA
19,175,65,53,3,2,47,45,57,29,38,MEIA
19,176,83,53,3,1,0,0,0,0,0,GOLEIRO
18,179,68,53,3,2,28,43,51,49,50,ZAGUEIRO
19,191,83,53,3,1,0,0,0,0,0,GOLEIRO
18,178,70,53,3,2,46,46,56,27,48,VOLANTE
19,191,83,53,3,2,27,44,48,49,64,ZAGUEIRO
18,180,72,53,3,2,20,32,36,50,55,ZAGUEIRO
17,175,65,53,3,2,36,51,60,33,46,MEIA
18,170,65,53,3,3,55,45,57,25,36,VOLANTE
19,175,70,53,3,2,28,39,52,51,57,ZAGUEIRO
19,180,75,53,2,2,41,46,59,40,55,MEIA
19,173,69,53,3,2,44,48,61,30,48,MEIA
17,179,67,53,2,2,43,46,58,33,40,MEIA
18,175,65,53,3,2,20,41,54,47,48,ZAGUEIRO
18,175,68,53,3,2,46,53,51,50,47,VOLANTE
17,188,80,53,3,1,0,0,0,0,0,GOLEIRO
19,184,75,53,3,2,38,45,52,49,62,VOLANTE
18,188,78,53,2,2,27,35,47,53,59,ZAGUEIRO
20,172,63,53,3,2,40,48,58,43,58,MEIA
19,171,67,53,2,2,51,49,56,32,46,MEIA
20,176,68,53,3,3,47,49,56,24,40,VOLANTE
19,186,76,53,3,2,26,34,33,53,60,ZAGUEIRO
17,183,75,53,3,2,55,36,48,18,48,ATACANTE
18,183,78,53,3,1,0,0,0,0,0,GOLEIRO
18,180,70,53,2,2,49,44,56,22,49,ATACANTE
18,178,75,53,3,2,39,51,52,35,56,MEIA
18,178,78,53,3,2,53,36,51,18,51,ATACANTE
19,183,73,53,3,2,24,27,30,54,55,ZAGUEIRO
19,175,67,53,3,2,50,50,51,24,43,VOLANTE
20,192,80,53,2,2,47,41,52,34,57,ATACANTE
19,191,86,53,2,1,0,0,0,0,0,GOLEIRO
19,189,78,53,3,2,25,35,38,51,54,ZAGUEIRO
19,186,76,53,2,1,0,0,0,0,0,GOLEIRO
19,186,75,53,2,1,0,0,0,0,0,GOLEIRO
18,175,70,53,2,2,36,47,44,53,48,ZAGUEIRO
18,174,64,53,2,2,43,50,55,49,59,MEIA
19,169,67,53,3,3,50,44,57,23,45,MEIA
19,180,67,53,3,2,53,34,51,21,45,ATACANTE
19,182,80,53,3,2,53,37,50,18,55,ATACANTE
18,185,80,53,2,1,0,0,0,0,0,GOLEIRO
18,182,70,53,3,2,35,51,48,52,53,ZAGUEIRO
18,170,64,53,3,2,41,48,57,34,45,VOLANTE
18,178,77,53,3,2,53,45,60,16,50,ATACANTE
19,190,74,53,2,1,0,0,0,0,0,GOLEIRO
21,189,67,53,3,1,0,0,0,0,0,GOLEIRO
20,177,73,53,3,2,45,50,52,33,47,MEIA
20,180,70,53,3,2,25,42,55,51,55,ZAGUEIRO
21,178,80,53,3,3,51,46,58,24,38,VOLANTE
18,180,70,53,2,2,24,27,35,53,61,ZAGUEIRO
20,182,70,53,3,2,25,26,34,54,58,ZAGUEIRO
20,189,83,53,3,1,0,0,0,0,0,GOLEIRO
20,177,75,53,3,2,41,51,57,49,49,MEIA
21,192,89,53,3,2,48,39,47,25,69,ATACANTE
19,173,63,53,3,2,34,54,56,31,38,MEIA
18,191,84,53,2,1,0,0,0,0,0,GOLEIRO
18,169,60,53,3,3,40,49,61,32,37,MEIA
18,172,65,53,3,2,54,38,51,20,42,ATACANTE
19,177,72,53,3,2,51,40,50,17,55,ATACANTE
18,179,82,53,2,2,49,42,49,20,63,ATACANTE
18,183,70,53,3,2,29,33,52,51,52,ZAGUEIRO
17,176,66,53,3,2,45,48,56,25,43,MEIA
20,188,89,53,3,2,52,36,53,23,52,ATACANTE
20,175,63,53,2,2,51,35,55,20,54,ATACANTE
21,180,75,53,2,2,26,34,51,55,58,ZAGUEIRO
19,187,79,53,3,1,0,0,0,0,0,GOLEIRO
18,178,66,53,3,2,42,50,55,42,51,MEIA
19,175,66,53,3,3,46,44,56,27,47,VOLANTE
20,177,73,53,3,2,27,42,52,51,54,ZAGUEIRO
19,179,80,53,3,2,36,49,52,50,55,VOLANTE
19,176,68,53,3,2,29,33,49,55,52,ZAGUEIRO
18,175,65,53,3,2,33,41,51,50,58,ZAGUEIRO
19,188,87,53,3,1,0,0,0,0,0,GOLEIRO
17,187,81,53,3,2,44,49,56,28,53,MEIA
19,190,78,53,3,1,0,0,0,0,0,GOLEIRO
19,172,60,53,3,2,49,50,58,36,53,MEIA
21,178,69,53,2,2,54,43,62,23,43,ATACANTE
19,185,75,53,3,2,40,52,49,47,63,MEIA
21,185,80,53,3,2,57,36,53,22,43,ATACANTE
20,180,78,53,3,2,25,29,35,53,61,ZAGUEIRO
19,174,72,53,3,2,50,46,56,21,51,ATACANTE
19,185,72,53,3,2,38,48,54,47,58,MEIA
20,183,75,53,2,1,0,0,0,0,0,GOLEIRO
19,172,59,53,3,2,55,37,53,17,37,ATACANTE
20,176,72,53,3,2,44,47,53,23,42,VOLANTE
20,184,78,53,3,2,28,37,46,51,59,ZAGUEIRO
21,174,71,53,3,2,41,50,57,48,46,MEIA
19,188,85,53,3,2,51,39,54,21,48,ATACANTE
22,186,77,53,2,1,0,0,0,0,0,GOLEIRO
18,183,73,53,2,2,23,30,31,53,64,ZAGUEIRO
21,178,69,53,3,3,40,48,53,42,54,VOLANTE
20,190,78,53,2,1,0,0,0,0,0,GOLEIRO
21,172,65,53,3,2,49,49,51,26,44,VOLANTE
19,184,77,53,3,2,34,48,55,46,57,VOLANTE
20,187,76,53,2,2,27,35,32,53,57,ZAGUEIRO
20,176,71,53,2,2,39,49,51,46,62,VOLANTE
22,188,79,53,3,2,30,33,34,52,56,ZAGUEIRO
20,173,70,53,3,2,35,51,55,53,45,ZAGUEIRO
21,184,76,53,2,2,24,33,34,51,55,ZAGUEIRO
19,175,72,53,3,2,49,45,59,24,48,ATACANTE
22,177,63,53,3,2,51,41,58,29,40,VOLANTE
21,180,74,53,2,1,0,0,0,0,0,GOLEIRO
22,185,75,53,1,1,0,0,0,0,0,GOLEIRO
21,185,67,53,2,2,23,32,33,51,60,ZAGUEIRO
22,184,80,53,3,2,51,46,55,21,54,ATACANTE
22,175,70,53,3,2,45,51,55,30,45,VOLANTE
21,195,90,53,3,2,49,36,50,22,67,ATACANTE
19,178,74,53,3,2,44,50,56,49,49,MEIA
21,183,67,53,3,3,38,58,50,35,59,MEIA
21,188,73,53,3,2,23,34,39,51,64,ZAGUEIRO
21,190,90,53,2,1,0,0,0,0,0,GOLEIRO
22,175,70,53,2,2,27,40,45,53,58,ZAGUEIRO
20,189,66,53,3,2,28,38,46,53,60,ZAGUEIRO
21,185,78,53,2,1,0,0,0,0,0,GOLEIRO
20,180,77,53,2,1,0,0,0,0,0,GOLEIRO
20,183,77,53,3,2,37,55,54,49,58,MEIA
22,178,64,53,3,2,25,41,58,48,57,ZAGUEIRO
23,172,63,53,3,3,40,49,58,23,35,VOLANTE
22,176,71,53,3,2,53,44,56,21,52,MEIA
22,187,82,53,3,2,53,35,50,17,68,ATACANTE
20,180,78,53,2,1,0,0,0,0,0,GOLEIRO
22,183,86,53,2,1,0,0,0,0,0,GOLEIRO
21,180,74,53,2,2,54,37,52,25,52,ATACANTE
21,178,65,53,3,2,47,53,58,40,51,MEIA
20,180,72,53,3,2,44,47,52,35,60,VOLANTE
20,178,76,53,3,2,42,54,51,43,49,MEIA
20,195,82,53,3,1,0,0,0,0,0,GOLEIRO
22,170,60,53,2,2,44,49,55,23,37,VOLANTE
21,180,73,53,3,2,43,50,55,39,50,MEIA
21,169,62,53,3,2,35,49,55,44,49,MEIA
20,184,75,53,3,2,54,49,57,25,39,MEIA
21,174,69,53,1,2,41,51,53,47,49,MEIA
21,183,72,53,4,2,49,48,55,39,67,MEIA
24,175,69,53,3,2,46,45,58,47,44,ZAGUEIRO
24,193,85,53,2,1,0,0,0,0,0,GOLEIRO
23,179,77,53,2,1,0,0,0,0,0,GOLEIRO
23,174,72,53,3,2,55,34,46,21,56,ATACANTE
22,191,75,53,2,2,50,38,53,17,52,ATACANTE
24,178,70,53,2,2,27,30,51,52,63,ZAGUEIRO
18,186,80,53,3,2,23,31,37,49,67,ZAGUEIRO
22,181,72,53,2,2,33,52,58,44,56,MEIA
23,175,69,53,3,2,56,35,49,18,45,ATACANTE
24,188,76,53,2,2,51,35,49,23,57,ATACANTE
23,184,75,53,2,2,46,58,53,39,44,MEIA
24,180,70,53,3,2,42,51,51,51,59,MEIA
22,196,86,53,2,1,0,0,0,0,0,GOLEIRO
22,180,72,53,3,2,39,46,54,52,59,VOLANTE
25,184,74,53,2,1,0,0,0,0,0,GOLEIRO
26,192,96,53,1,1,0,0,0,0,0,GOLEIRO
27,181,75,53,3,1,0,0,0,0,0,GOLEIRO
26,175,67,53,3,2,29,32,51,58,54,ZAGUEIRO
28,186,80,53,1,1,0,0,0,0,0,GOLEIRO
26,184,79,53,1,1,0,0,0,0,0,GOLEIRO
28,178,72,53,3,2,24,42,31,54,60,ZAGUEIRO
32,179,72,53,2,2,28,31,51,54,51,ZAGUEIRO
27,187,83,53,3,2,52,32,45,28,66,ATACANTE
17,175,59,52,3,2,49,42,56,17,39,ATACANTE
17,182,65,52,3,2,22,28,29,52,59,ZAGUEIRO
16,175,64,52,2,2,32,43,53,48,51,ZAGUEIRO
17,183,75,52,3,2,25,32,35,51,55,ZAGUEIRO
18,180,70,52,3,2,40,51,54,35,49,MEIA
17,186,80,52,3,2,27,29,30,52,61,ZAGUEIRO
18,187,72,52,2,3,38,49,53,48,64,MEIA
17,181,70,52,3,2,27,44,51,49,59,VOLANTE
17,183,74,52,3,2,42,54,54,37,37,MEIA
18,180,65,52,3,2,48,41,57,22,40,MEIA
17,186,77,52,2,2,27,31,33,51,58,ZAGUEIRO
17,180,68,52,2,1,0,0,0,0,0,GOLEIRO
18,173,67,52,2,2,42,48,55,23,34,VOLANTE
18,193,83,52,3,2,24,35,32,48,65,ZAGUEIRO
18,186,73,52,3,2,28,40,45,52,54,ZAGUEIRO
18,183,74,52,3,2,38,48,52,43,58,MEIA
17,182,70,52,2,2,22,32,32,52,50,ZAGUEIRO
19,177,70,52,3,2,37,50,52,51,60,MEIA
18,178,70,52,3,2,38,53,50,36,56,MEIA
18,183,69,52,3,2,45,49,54,35,48,MEIA
18,183,71,52,3,2,52,42,54,18,45,ATACANTE
17,184,75,52,4,2,22,30,39,51,57,ZAGUEIRO
18,185,71,52,3,2,45,51,50,39,56,MEIA
17,181,72,52,3,2,45,49,58,35,48,MEIA
18,185,76,52,3,2,52,38,50,19,51,ATACANTE
17,185,69,52,2,2,39,50,51,43,55,MEIA
19,189,73,52,2,1,0,0,0,0,0,GOLEIRO
17,178,70,52,3,2,40,48,55,32,50,MEIA
19,184,69,52,3,2,26,40,34,50,61,ZAGUEIRO
18,178,70,52,3,1,0,0,0,0,0,GOLEIRO
18,181,71,52,3,2,46,46,59,32,44,MEIA
19,183,78,52,2,1,0,0,0,0,0,GOLEIRO
19,178,69,52,3,2,45,51,56,42,44,MEIA
18,184,77,52,3,2,41,47,52,43,61,MEIA
17,175,74,52,3,2,32,47,52,47,56,VOLANTE
18,185,78,52,2,2,27,39,43,49,57,ZAGUEIRO
17,184,76,52,3,2,48,49,50,24,51,VOLANTE
17,167,54,52,3,2,39,50,56,42,42,MEIA
18,180,70,52,2,2,24,27,31,53,55,ZAGUEIRO
17,172,67,52,3,2,48,47,53,27,41,VOLANTE
20,196,79,52,2,1,0,0,0,0,0,GOLEIRO
19,177,70,52,2,2,40,47,55,49,58,MEIA
19,178,72,52,2,2,52,42,54,29,53,ATACANTE
17,178,68,52,3,2,49,40,56,19,40,ATACANTE
17,178,72,52,2,2,53,38,51,20,52,ATACANTE
18,182,74,52,3,2,48,49,57,33,54,MEIA
19,178,65,52,3,2,49,34,51,18,43,ATACANTE
16,176,62,52,3,3,45,47,52,33,41,VOLANTE
20,183,71,52,3,1,0,0,0,0,0,GOLEIRO
20,187,73,52,3,1,0,0,0,0,0,GOLEIRO
20,185,75,52,3,2,25,28,35,50,64,ZAGUEIRO
18,175,70,52,4,3,44,50,51,35,41,MEIA
20,191,80,52,2,1,0,0,0,0,0,GOLEIRO
19,172,68,52,3,2,46,41,56,18,46,ATACANTE
19,182,75,52,3,1,0,0,0,0,0,GOLEIRO
18,167,60,52,3,2,48,49,54,24,35,VOLANTE
18,174,73,52,3,2,29,30,35,54,55,ZAGUEIRO
18,179,70,52,4,2,38,51,51,30,53,MEIA
18,181,75,52,2,2,33,48,48,50,54,VOLANTE
17,178,68,52,3,2,43,50,56,39,40,MEIA
17,181,68,52,3,1,0,0,0,0,0,GOLEIRO
18,190,88,52,3,2,23,30,34,52,55,ZAGUEIRO
18,180,71,52,3,2,49,39,59,26,52,MEIA
18,185,77,52,2,1,0,0,0,0,0,GOLEIRO
18,174,63,52,3,2,46,54,54,38,41,MEIA
18,180,74,52,3,2,43,50,59,40,41,MEIA
18,185,70,52,3,1,0,0,0,0,0,GOLEIRO
17,187,78,52,2,1,0,0,0,0,0,GOLEIRO
17,191,77,52,3,2,25,35,40,49,60,ZAGUEIRO
17,175,70,52,2,2,47,50,56,49,48,MEIA
19,187,73,52,3,2,50,50,49,44,65,MEIA
18,194,75,52,3,1,0,0,0,0,0,GOLEIRO
19,180,70,52,3,2,38,51,54,43,52,MEIA
19,179,73,52,2,2,42,49,56,49,51,VOLANTE
17,189,80,52,2,2,25,30,36,51,63,ZAGUEIRO
18,177,78,52,3,2,46,45,52,22,49,VOLANTE
19,188,83,52,2,2,35,48,48,48,59,VOLANTE
18,178,66,52,3,2,50,38,55,20,45,ATACANTE
18,181,73,52,3,2,25,37,48,49,57,ZAGUEIRO
18,190,80,52,3,2,34,49,52,48,59,VOLANTE
18,190,80,52,2,1,0,0,0,0,0,GOLEIRO
18,184,80,52,3,2,41,49,53,46,62,MEIA
19,188,82,52,3,2,50,35,44,26,63,ATACANTE
19,186,75,52,3,2,23,28,35,51,58,ZAGUEIRO
18,178,75,52,2,2,48,37,52,20,56,ATACANTE
20,167,70,52,3,2,28,42,55,48,59,ZAGUEIRO
21,180,70,52,2,3,41,55,56,47,55,ZAGUEIRO
19,183,75,52,3,2,28,37,47,47,43,ZAGUEIRO
20,183,70,52,3,2,48,42,51,29,56,VOLANTE
20,178,65,52,2,2,47,43,57,21,39,VOLANTE
19,178,68,52,3,2,38,50,53,26,42,VOLANTE
18,175,65,52,2,2,26,34,52,54,48,ZAGUEIRO
19,177,75,52,3,3,43,52,54,33,44,MEIA
19,180,74,52,3,2,50,39,52,21,54,ATACANTE
19,180,70,52,3,3,52,33,55,20,51,ATACANTE
19,182,70,52,3,2,47,41,55,25,39,MEIA
20,191,78,52,3,2,27,33,38,51,60,ZAGUEIRO
20,175,68,52,3,2,51,50,54,40,44,MEIA
19,180,70,52,2,2,32,40,46,49,60,ZAGUEIRO
20,168,58,52,3,2,49,44,61,26,34,VOLANTE
20,178,69,52,3,2,33,49,53,49,61,MEIA
19,188,75,52,2,2,25,32,36,50,57,ZAGUEIRO
19,187,71,52,3,2,38,47,49,48,61,VOLANTE
19,186,81,52,2,2,23,26,34,49,65,ZAGUEIRO
19,188,75,52,1,1,0,0,0,0,0,GOLEIRO
21,183,67,52,3,1,0,0,0,0,0,GOLEIRO
20,178,64,52,3,2,40,50,56,48,54,MEIA
22,189,76,52,2,1,0,0,0,0,0,GOLEIRO
22,191,77,52,2,1,0,0,0,0,0,GOLEIRO
21,167,58,52,3,2,38,47,61,25,42,MEIA
20,173,72,52,2,3,56,46,51,49,52,MEIA
21,187,75,52,3,2,38,48,55,47,57,MEIA
19,177,70,52,2,2,49,38,57,17,39,ATACANTE
18,174,71,52,2,2,51,44,55,15,42,ATACANTE
18,186,78,52,1,1,0,0,0,0,0,GOLEIRO
22,175,73,52,2,2,26,33,38,50,58,ZAGUEIRO
18,185,70,52,3,2,28,31,32,52,58,ZAGUEIRO
19,177,72,52,3,2,26,33,47,46,58,ZAGUEIRO
20,182,79,52,2,1,0,0,0,0,0,GOLEIRO
19,187,78,52,3,2,23,32,32,51,60,ZAGUEIRO
21,181,71,52,3,2,52,39,54,17,53,ATACANTE
19,180,73,52,2,2,28,33,51,49,57,ZAGUEIRO
22,189,75,52,2,1,0,0,0,0,0,GOLEIRO
20,186,80,52,1,1,0,0,0,0,0,GOLEIRO
21,183,71,52,3,2,27,27,41,51,57,ZAGUEIRO
20,178,75,52,3,3,38,47,55,28,40,VOLANTE
22,173,58,52,3,3,41,56,60,33,43,MEIA
20,183,70,52,3,1,0,0,0,0,0,GOLEIRO
21,188,83,52,3,2,33,46,45,46,62,ZAGUEIRO
21,178,74,52,3,2,42,47,56,46,65,MEIA
22,178,67,52,3,2,41,53,50,39,48,MEIA
21,185,80,52,3,2,41,47,53,41,62,VOLANTE
20,178,66,52,3,3,48,45,58,31,50,MEIA
20,183,70,52,3,2,22,28,34,53,56,ZAGUEIRO
22,188,85,52,2,1,0,0,0,0,0,GOLEIRO
19,164,70,52,2,2,40,53,59,34,49,MEIA
20,186,79,52,3,2,35,52,48,48,53,MEIA
20,180,70,52,2,2,28,30,32,54,53,ZAGUEIRO
22,184,78,52,2,2,37,49,55,44,61,MEIA
20,187,80,52,1,1,0,0,0,0,0,GOLEIRO
20,188,80,52,2,1,0,0,0,0,0,GOLEIRO
22,186,80,52,2,1,0,0,0,0,0,GOLEIRO
20,182,79,52,2,1,0,0,0,0,0,GOLEIRO
22,183,78,52,3,2,24,28,34,51,60,ZAGUEIRO
23,172,68,52,2,2,51,39,49,18,50,ATACANTE
22,178,70,52,3,2,36,49,53,48,51,VOLANTE
21,180,76,52,2,2,51,41,48,19,52,ATACANTE
22,186,80,52,2,1,0,0,0,0,0,GOLEIRO
20,173,66,52,3,2,47,34,51,23,65,ATACANTE
20,173,74,52,3,2,28,39,48,48,50,ZAGUEIRO
22,190,77,52,3,1,0,0,0,0,0,GOLEIRO
18,176,64,52,3,2,43,52,56,35,41,MEIA
24,175,70,52,2,2,35,49,50,59,59,MEIA
23,180,70,52,3,2,51,39,52,18,47,ATACANTE
20,182,77,52,2,2,51,45,59,22,51,ATACANTE
19,192,81,52,3,1,0,0,0,0,0,GOLEIRO
23,180,75,52,3,1,0,0,0,0,0,GOLEIRO
21,180,78,52,3,1,0,0,0,0,0,GOLEIRO
21,188,77,52,3,1,0,0,0,0,0,GOLEIRO
24,178,68,52,2,2,52,40,51,41,46,ATACANTE
22,188,80,52,4,1,0,0,0,0,0,GOLEIRO
24,194,85,52,3,1,0,0,0,0,0,GOLEIRO
17,185,83,52,3,1,0,0,0,0,0,GOLEIRO
25,193,88,52,1,1,0,0,0,0,0,GOLEIRO
25,191,88,52,1,1,0,0,0,0,0,GOLEIRO
26,176,70,52,3,2,53,41,59,26,65,VOLANTE
36,196,79,52,2,2,22,30,23,50,57,ZAGUEIRO
29,181,81,52,2,2,43,46,50,51,64,MEIA
36,188,90,52,1,1,0,0,0,0,0,GOLEIRO
17,180,73,51,2,2,26,31,36,53,47,ZAGUEIRO
17,185,75,51,2,1,0,0,0,0,0,GOLEIRO
17,185,68,51,5,1,0,0,0,0,0,GOLEIRO
17,190,80,51,3,2,22,38,38,49,56,ZAGUEIRO
18,180,75,51,2,2,26,35,49,48,56,ZAGUEIRO
18,191,77,51,2,2,52,39,45,24,54,ATACANTE
18,178,70,51,3,2,26,36,47,50,50,ZAGUEIRO
17,183,73,51,3,2,23,34,39,49,58,ZAGUEIRO
18,185,70,51,3,2,24,32,30,51,51,ZAGUEIRO
19,181,72,51,2,2,29,40,45,49,58,ZAGUEIRO
19,170,60,51,3,2,38,53,57,34,41,MEIA
18,165,60,51,2,2,30,38,52,45,42,MEIA
18,183,70,51,3,2,43,47,57,26,51,MEIA
18,178,72,51,2,2,39,50,48,43,52,MEIA
18,171,59,51,2,2,35,46,53,42,44,MEIA
19,180,70,51,3,2,35,49,48,42,53,MEIA
19,180,65,51,3,2,46,50,54,26,40,MEIA
17,175,61,51,3,2,44,45,51,25,46,VOLANTE
18,178,70,51,3,2,42,51,53,34,44,MEIA
19,172,68,51,3,2,52,38,52,19,35,ATACANTE
17,176,72,51,3,2,33,37,42,48,60,ZAGUEIRO
18,175,67,51,3,2,32,43,48,47,55,ZAGUEIRO
18,187,78,51,3,1,0,0,0,0,0,GOLEIRO
18,186,75,51,3,2,50,41,49,18,37,ATACANTE
17,183,73,51,2,2,32,43,52,48,40,ZAGUEIRO
18,185,80,51,2,1,0,0,0,0,0,GOLEIRO
18,177,66,51,3,3,43,53,54,41,50,MEIA
19,178,72,51,2,2,38,48,51,41,54,MEIA
18,177,70,51,3,2,21,33,34,50,53,ZAGUEIRO
18,179,75,51,3,2,42,49,58,34,47,MEIA
18,173,65,51,4,2,32,43,51,47,51,ZAGUEIRO
18,188,78,51,2,2,24,26,31,51,58,ZAGUEIRO
17,191,70,51,3,1,0,0,0,0,0,GOLEIRO
19,180,64,51,4,2,49,40,51,22,43,ATACANTE
19,183,70,51,3,2,25,31,38,50,53,ZAGUEIRO
19,171,61,51,3,2,37,50,55,42,44,MEIA
17,188,75,51,2,1,0,0,0,0,0,GOLEIRO
18,178,75,51,2,2,25,32,48,51,52,ZAGUEIRO
18,169,63,51,3,2,52,43,55,23,35,MEIA
18,184,74,51,2,1,0,0,0,0,0,GOLEIRO
19,185,75,51,2,2,36,46,45,45,62,VOLANTE
17,187,80,51,2,1,0,0,0,0,0,GOLEIRO
18,177,69,51,3,2,51,38,46,20,51,ATACANTE
19,172,72,51,3,3,47,50,52,44,47,MEIA
18,188,84,51,2,2,46,37,54,18,50,ATACANTE
18,173,71,51,3,2,39,50,48,43,56,MEIA
20,184,74,51,3,1,0,0,0,0,0,GOLEIRO
20,175,65,51,2,2,48,37,48,22,51,ATACANTE
18,178,69,51,3,2,39,45,53,23,44,VOLANTE
19,182,72,51,3,2,27,36,48,49,56,ZAGUEIRO
19,187,76,51,3,2,44,47,51,23,48,VOLANTE
18,170,69,51,3,2,48,39,59,29,46,MEIA
17,182,73,51,3,2,27,35,45,49,57,ZAGUEIRO
19,184,80,51,3,2,43,51,54,50,57,MEIA
19,188,73,51,3,1,0,0,0,0,0,GOLEIRO
20,193,83,51,3,1,0,0,0,0,0,GOLEIRO
20,190,80,51,2,1,0,0,0,0,0,GOLEIRO
19,176,72,51,3,2,29,38,48,51,54,ZAGUEIRO
19,185,75,51,3,2,28,34,38,48,56,ZAGUEIRO
18,175,70,51,3,2,50,39,54,20,47,MEIA
18,175,70,51,3,2,44,51,53,42,53,MEIA
18,178,72,51,2,2,38,49,48,41,54,MEIA
18,178,70,51,3,2,38,48,54,45,54,MEIA
19,185,76,51,3,2,40,46,53,38,57,MEIA
17,185,70,51,3,2,35,45,46,47,64,VOLANTE
20,178,75,51,2,1,0,0,0,0,0,GOLEIRO
19,188,75,51,3,3,38,51,50,32,52,MEIA
19,179,68,51,3,2,48,49,52,30,42,VOLANTE
18,176,70,51,3,2,45,44,59,21,45,VOLANTE
17,180,70,51,2,2,23,29,35,50,58,ZAGUEIRO
21,183,72,51,3,2,24,29,29,50,58,ZAGUEIRO
19,182,72,51,4,2,40,47,50,44,60,MEIA
19,186,75,51,3,3,47,47,48,31,50,ATACANTE
18,172,64,51,2,2,33,44,58,47,48,VOLANTE
17,186,77,51,2,2,52,32,44,18,54,ATACANTE
